"ID","SHIPNAME","SHIPTYPE","LONGITUDE","LATITUDE","SPEED","EQUIPMENTID"
582661,"057 游神6","油船",122.33091666666667,29.927750000000003,0,"267278"
582611,"089 SS264","油船",122.14677777777779,30.149722222222223,0.4,"264476"
592318,"浙嵊渔01252","",122.4978888888889,30.697277777777778,0.1,"272442"
592307,"浙嵊渔05819","",123.71361111111112,33.75163888888889,10.5,"272457"
592312,"浙嵊渔02409","",125.6471388888889,31.62141666666667,1.3,"962132"
593353,"浙普渔42117","",124.33630555555555,29.873055555555556,1.4,"278580"
593362,"浙普渔68182","",124.568,31.067777777777778,4,"361905"
593363,"浙普渔42110","",124.01680555555555,34.5075,0.6,"278228"
593367,"浙普渔68920","",124.3345,35.630138888888894,1,"277989"
593371,"浙普渔68589","",124.03769444444444,34.473916666666675,2.7,"963481"
592268,"浙定渔冷00001","",122.13436111111112,30.125500000000002,0.6,"406082"
592273,"浙定渔02176","",124.1426388888889,33.006861111111114,8.9,"270725"
592275,"浙普渔68738","",125.54780555555556,30.619055555555555,5.4,"270871"
592340,"浙岱渔运03366","",122.21580555555555,30.225166666666663,0.1,"268012"
592342,"浙岱渔11289","",122.54316666666666,33.55436111111111,6.4,"267291"
592354,"浙岱渔04539","",124.99363888888888,31.28163888888889,1.2,"267327"
592357,"浙岱渔04322","",122.78413888888888,30.71730555555555,0.4,"270942"
592276,"浙定渔14306","",120.30144444444444,34.87994444444444,2.4,"270884"
592278,"浙普渔70092","",122.76422222222223,30.89472222222222,9.5,"270993"
592281,"浙普渔68288","",123.02788888888888,31.372333333333334,10.2,"383058"
592291,"浙普渔71012","",125.39097222222222,30.657166666666665,4,"267342"
592294,"浙普渔31252","",123.62302777777776,30.660055555555555,4,"272435"
592331,"浙嵊渔13215","",122.45869444444445,30.739416666666667,0,"962135"
592365,"浙岱渔04655","",122.2833888888889,30.451277777777776,0,"267340"
593376,"浙普渔71838","",122.98008333333334,27.17013888888889,1.9,"961706"
592328,"浙嵊渔13252","",122.78508333333333,30.71527777777778,1,"272448"
592302,"浙嵊渔01275（事故）","",122.70705555555556,30.19625,0,"921283"
595353,"东巴黎渔家乐2001","",121.60472222222222,28.253305555555556,0,"281136"
595325,"浙普渔68678","",125.18311111111112,30.54313888888889,0.2,"361946"
595332,"浙定渔12122","",124.17736111111111,32.98127777777778,0,"272484"
595336,"中国渔政33110","",122.05058333333332,30.000888888888888,0,"289315"
595341,"浙嵊渔05598","",126.12591666666667,31.802472222222224,0.9,"963053"
595344,"浙嵊渔06972","",122.81219444444443,30.717361111111106,0.1,"274449"
595346,"浙嵊渔05609","",125.61230555555555,32.0235,8.9,"962291"
592356,"浙岱渔14299","",124.70725,31.156861111111112,0.5,"267421"
669573,"浙普渔68026","",123.77997222222221,31.046333333333337,0.9,"961476"
669583,"浙普渔运68301","",122.0766111111111,30.286194444444444,0.1,"961867"
807673,"浙普渔68618","",125.1406388888889,30.40661111111111,0.4,"921288"
807677,"浙普渔44228","",124.28991666666667,29.555583333333335,2.2,"964371"
807684,"浙普渔运68578","",122.77708333333332,30.122333333333334,0.1,"961519"
807695,"浙普渔68758","",125.38833333333334,30.362666666666666,0.7,"288852"
828526,"浙普渔运18678","",122.20322222222224,29.695444444444444,0,"326682"
828533,"浙普渔68127","",125.08444444444444,30.60586111111111,5.2,"369949"
828536,"浙普渔68325","",123.12372222222221,30.741361111111114,1.9,"962997"
828538,"浙普渔68622","",125.06372222222222,30.582666666666665,7.5,"412752"
828539,"浙普渔运18639","",122.27786111111111,29.941055555555558,0.5,"326687"
828509,"浙普渔68916","",123.06863888888888,30.300805555555556,8.5,"326701"
828511,"浙普渔44239","",124.24433333333334,29.59086111111111,2.8,"326706"
828512,"浙普渔68668","",122.29669444444444,29.840138888888887,0,"962237"
828513,"浙普渔44225","",122.78658333333334,30.713416666666664,0.1,"1008189"
828523,"浙普渔68675","",125.08,30.408138888888885,1.5,"962871"
828505,"浙普渔44202","",122.80391666666667,30.702916666666663,0.4,"326710"
828506,"中国渔政33122","",122.14041666666667,30.118388888888887,0,"326700"
827827,"浙普渔68946","",123.7323611111111,34.765972222222224,0.7,"289261"
827830,"浙普渔68785","",122.27002777777777,29.944111111111113,0.1,"962058"
827831,"浙普渔运38959","",122.26508333333334,29.864972222222224,0.2,"267324"
827837,"浙普渔44201","",122.80216666666666,30.70397222222222,0.6,"282784"
827842,"浙岱渔05109","",122.88758333333334,29.694638888888893,2.3,"280735"
827844,"浙普渔68728","",125.66119444444445,30.66161111111111,0.7,"406479"
827848,"浙普渔68327","",123.15080555555555,30.734194444444444,7.5,"272543"
827854,"浙普渔68979","",124.3848611111111,35.61655555555556,0.8,"284822"
834180,"浙普渔运68708","",120.64230555555557,27.406555555555553,0.2,"272444"
828544,"浙普渔运48718","",121.59658333333333,28.25461111111111,0,"964085"
828549,"浙普渔68261","",124.50097222222222,31.07208333333333,2.5,"963331"
592326,"浙嵊渔01283","",124.45100000000001,32.6735,2.6,"272446"
837886,"流水坑渔家乐009","",121.61669444444443,28.266444444444446,0.3,"326620"
837887,"流水坑渔家乐003","",121.61722222222221,28.266555555555556,0.1,"326621"
837888,"流水坑渔家乐002","",121.6298611111111,28.269055555555553,7.7,"326622"
837890,"流水坑渔家乐008","",121.61702777777778,28.266416666666668,0.8,"326624"
837892,"流水坑渔家乐006","",121.61719444444444,28.266527777777778,0.2,"326626"
837560,"AB0536","",111.70288888888889,16.56761111111111,0.4,"326643"
837561,"东巴黎渔家乐2888","",121.60641666666666,28.25113888888889,0.8,"326644"
837562,"浙普渔运98888","",122.09702777777778,30.610000000000003,0.1,"326645"
837564,"AB0540","",125.10825,30.59622222222222,0.4,"326647"
837308,"浙普渔68899","",124.20008333333334,30.33088888888889,1.4,"326663"
837312,"浙普渔68243","",122.93841666666667,30.096555555555554,6.4,"326613"
837556,"AB0532","",121.8956388888889,31.688777777777776,0,"326662"
837880,"东巴黎渔家乐2009","",121.60502777777776,28.25311111111111,0.4,"326634"
837881,"AB0548","",121.92172222222223,31.68975,1.1,"326635"
837882,"AB0549","",125.31563888888888,31.245694444444442,0.2,"326636"
846088,"浙普渔68727","",122.30922222222223,29.944916666666668,0.2,"356120"
846090,"浙普渔88886","",120.56619444444445,36.02775,8.4,"356118"
846092,"浙普渔34238","",122.78352777777778,30.715444444444444,0.1,"356117"
846094,"浙普渔70079","",126.64283333333334,29.113805555555558,1.8,"356115"
846098,"浙普渔15188","",122.1986388888889,29.698611111111113,0.1,"356111"
846100,"浙普渔41138","",125.03277777777778,31.544722222222223,7.3,"356110"
846103,"浙嵊渔休60108","",122.46452777777779,30.734444444444446,0.1,"356107"
846145,"浙普渔43261","",123.71347222222222,34.698972222222224,1.7,"962937"
846148,"浙普渔休60078","",122.40894444444446,29.921666666666667,0.1,"356068"
846153,"浙普渔休40088","",122.40950000000001,29.920916666666667,0.1,"356064"
846155,"浙普渔43516","",122.79875,31.351361111111114,9.3,"356062"
846158,"浙普渔运98337","",122.28894444444445,29.942333333333334,0.1,"963661"
845388,"浙普渔43228","",123.68641666666667,34.78019444444445,1.6,"355977"
845392,"浙普渔42026","",122.40508333333334,29.951055555555556,0.8,"355975"
845393,"浙普渔54218","",122.2835,29.940694444444443,0.1,"355974"
845394,"浙普渔43469","",123.18172222222223,31.374777777777776,10.8,"355973"
845401,"浙普渔30030","",126.12488888888889,31.87130555555556,2.9,"355967"
839837,"浙普渔68918","",124.07069444444444,31.521444444444445,3,"961717"
839841,"浙普渔71100","",122.94147222222223,27.14827777777778,2.1,"961789"
839842,"浙普渔53172","",122.30936111111112,29.945805555555555,0.2,"196571"
846107,"浙普渔70095","",124.22761111111112,26.96922222222222,1.6,"356103"
846111,"浙普渔68806","",124.48052777777778,31.057027777777776,3.1,"921368"
846112,"浙普渔休40086","",122.41027777777778,29.920194444444448,0.3,"356162"
846116,"浙普渔66058","",124.27213888888889,31.935027777777776,2.2,"964134"
846120,"浙普渔43258","",123.70041666666667,34.74777777777778,1.4,"356095"
846121,"浙普渔运68613","",120.56047222222222,27.582416666666667,0.1,"964099"
846131,"浙普渔休40035","",122.365,29.894416666666668,0.1,"356084"
846132,"浙普渔68947","",122.81575,30.70163888888889,0.1,"356083"
846134,"浙普渔68109","",125.04813888888889,30.36502777777778,2.5,"356081"
846135,"浙普渔68315","",122.30663888888888,29.946194444444444,0.1,"356080"
846136,"浙嵊渔65413","",122.45872222222222,30.732027777777777,0,"945404"
846138,"浙普渔61569","",127.6658888888889,30.58336111111111,0.6,"961509"
846163,"浙普渔54236","",122.2835,29.940916666666666,0,"356057"
845817,"浙普渔运18509","",122.1965,29.708277777777777,0,"355998"
845428,"浙普渔53301","",122.3063611111111,29.946277777777777,0.2,"356135"
845432,"浙普渔休40051","",122.40561111111113,29.92072222222222,0,"356130"
845434,"浙普渔43401","",124.23419444444444,30.449805555555557,3,"356127"
845437,"浙普渔运48528","",124.49705555555556,29.979555555555553,2.5,"356123"
845441,"浙普渔30057","",126.13461111111113,31.863055555555558,6.1,"962282"
845445,"浙普渔运48712","",122.40575000000001,29.95163888888889,0,"355959"
845446,"浙普渔68769","",124.35994444444444,31.04513888888889,2.6,"355958"
845447,"浙普渔68367","",124.15186111111112,31.109333333333332,3,"962202"
845448,"浙普渔32145","",122.23138888888889,29.82311111111111,0.2,"355956"
845450,"浙普渔43238","",123.1024722222222,30.68191666666667,8.4,"412901"
845451,"浙普渔休40031","",122.40433333333334,29.917805555555557,0.1,"355953"
846085,"浙普渔运18853","",122.04886111111111,29.649027777777775,0,"356138"
846137,"浙普渔31381","",126.18613888888889,31.856722222222224,2.6,"356078"
839850,"浙普渔68852","",122.9133888888889,30.69761111111111,7.1,"961972"
839856,"浙普渔68677","",124.79177777777778,31.031305555555555,2.6,"326655"
839862,"浙普渔68970","",123.92786111111111,30.554111111111112,3.4,"961707"
839863,"浙普渔运98807","",122.27780555555555,29.941083333333335,0.2,"206257"
839865,"浙普渔休60087","",122.40816666666667,29.918055555555558,0.4,"206244"
839869,"浙岭渔22528","",121.60694444444444,28.2515,0,"206245"
845216,"浙普渔70005","",122.89663888888889,27.174305555555556,1.8,"355991"
845218,"浙普渔运78651","",122.27930555555555,29.93688888888889,8.5,"355989"
845222,"浙普渔70001","",122.89311111111112,27.181,2.3,"355987"
845223,"浙普渔31268","",126.17466666666667,31.809805555555556,1.6,"355986"
845227,"浙普渔运68829","",122.40447222222222,29.948888888888888,0.1,"962197"
845231,"浙普渔12834","",122.20375,29.696944444444444,0.1,"355978"
851126,"浙嵊渔01316(修船)","",122.4583888888889,30.731388888888887,0.2,"360646"
851143,"浙嵊渔01465","",122.51555555555555,30.719638888888888,0.3,"360654"
851117,"浙嵊渔13102","",125.55163888888887,31.61702777777778,2,"360704"
595351,"浙普渔68528","",122.70502777777777,30.531083333333335,9.3,"273380"
846905,"浙普渔68903","",124.48963888888889,31.053611111111113,5.1,"356052"
846908,"浙普渔68106","",123.13608333333333,32.33288888888889,7.7,"406321"
846909,"浙嵊渔05512","",126.15847222222223,31.792722222222224,1.4,"356046"
852078,"浙嵊渔01417","",122.516,30.71922222222222,0.1,"360881"
852079,"浙嵊渔05636","",125.68313888888889,31.921472222222224,0.1,"360870"
852080,"浙嵊渔05738","",125.81663888888887,31.854722222222225,2.7,"360819"
852081,"浙嵊渔01309（修船）","",122.52022222222222,30.703805555555558,0.3,"360682"
852083,"浙嵊渔05666","",125.56375,31.075416666666666,0.3,"360857"
852085,"浙嵊渔05823","",124.4738611111111,30.352472222222225,2,"360729"
852130,"浙定渔60275","",121.83869444444444,30.05313888888889,0,"1008194"
852131,"浙定渔60262","",121.83852777777777,30.053194444444443,0,"360828"
852133,"浙嵊渔06148","",122.80536111111111,30.723999999999997,0,"360740"
851161,"浙普渔42199","",122.40547222222223,29.949805555555557,0.1,"360609"
852087,"浙嵊渔05617","",125.67080555555556,32.136250000000004,0.7,"360744"
852088,"浙嵊渔01411","",122.45852777777779,30.732972222222223,0,"360718"
852090,"浙嵊渔05628","",125.48547222222223,31.14102777777778,2.3,"360723"
852093,"浙嵊渔05368","",125.59902777777776,30.954555555555554,1.7,"360845"
852094,"浙嵊渔05633","",125.39958333333334,31.17102777777778,2,"360852"
852095,"浙嵊渔01430","",122.51611111111112,30.71872222222222,0,"360753"
852098,"浙嵊渔05927","",126.09047222222222,31.844694444444446,0.3,"360742"
852100,"浙嵊渔05638","",125.41288888888889,31.15536111111111,1.3,"360741"
852101,"浙嵊渔01408","",122.51616666666668,30.718833333333333,0,"360856"
852102,"浙嵊渔05818","",125.80644444444445,31.87397222222222,0.5,"360730"
852103,"浙嵊渔05611（修船，暂拆）","",125.64975,31.891666666666666,0.2,"360827"
852106,"浙嵊渔05848","",125.85866666666666,31.89763888888889,0.6,"360748"
852110,"浙普渔43181","",123.05252777777777,32.72786111111112,10.7,"360851"
852112,"浙普渔43113(船安全）","",123.12833333333333,32.65197222222223,10.4,"964128"
852113,"浙普渔42205","",123.39538888888889,27.06441666666667,1.7,"360734"
852821,"浙普渔68766","",125.04463888888888,30.62725,0.3,"921275"
852823,"浙普渔运98708","",124.08008333333333,31.52397222222222,2.3,"1008394"
852828,"浙普渔01878","",122.20191666666666,29.697333333333333,0,"360773"
852834,"浙普渔68922（修船）","",125.18508333333334,30.45636111111111,0.8,"365672"
852836,"浙普渔运88188","",122.26005555555557,29.946333333333335,0.4,"360766"
852837,"浙普渔01603","",122.20169444444444,29.69725,0,"360778"
852839,"浙普渔冷88128","",126.73522222222222,31.99413888888889,8.1,"360762"
852840,"浙定渔61602","",122.11675,29.981166666666663,0.2,"962299"
846917,"浙普渔运98608","",122.30938888888889,29.945444444444444,0.2,"356039"
846919,"浙普渔运78577","",119.2923888888889,35.08186111111112,0,"356037"
846921,"浙普渔41357","",125.45622222222222,30.656861111111112,0.4,"963051"
846923,"浙普渔68626","",124.62841666666667,31.050583333333332,0.5,"921321"
846932,"浙普渔68316","",122.65541666666667,31.39213888888889,7.9,"963876"
852120,"浙普渔68807","",120.40063888888889,34.87,1.4,"961517"
852121,"浙普渔43186","",123.09747222222221,32.57163888888889,9.6,"360750"
852795,"浙普渔01710","",122.20194444444445,29.69736111111111,0.1,"360776"
852796,"浙普渔01658","",122.19827777777778,29.703388888888888,0.3,"360769"
852797,"浙定渔60263","",121.83772222222221,30.051166666666667,0.4,"963863"
852801,"浙定渔60267","",121.8385,30.05327777777778,0.1,"365516"
852802,"浙普渔18310","",122.2206388888889,29.694777777777777,8.6,"360793"
852804,"浙定渔60276","",121.90058333333333,30.06102777777778,0.2,"962530"
852809,"浙舟渔04205","",122.03474999999999,30.166972222222224,0.1,"360799"
852815,"浙定渔60257","",121.83894444444445,30.053250000000002,0,"360761"
846928,"浙普渔68295","",124.35444444444444,32.03186111111111,1.8,"356028"
846922,"浙普渔68068","",122.30983333333333,29.945500000000003,0.9,"356034"
846926,"浙普渔68284","",123.55433333333333,34.80730555555556,0.8,"356030"
851170,"浙普渔01651","",122.2015,29.69686111111111,0.2,"360615"
851211,"浙嵊渔09120","",124.94072222222223,27.29288888888889,9.3,"360873"
851179,"浙普渔42023","",122.40669444444444,29.95069444444444,0.3,"370114"
851204,"浙嵊渔09506","",126.06744444444443,29.164861111111108,0.3,"1008375"
851205,"浙嵊渔08166","",125.76611111111112,31.879194444444444,0.7,"1008242"
851112,"浙嵊渔13256","",122.4593888888889,30.73830555555556,0.4,"206274"
851113,"浙嵊渔09507","",121.4415,33.72836111111111,5.2,"277513"
851114,"浙嵊渔13187","",122.45327777777779,30.742138888888892,0,"360668"
851116,"浙嵊渔13265","",122.45419444444444,30.741416666666666,0.1,"370439"
851119,"浙嵊渔09525","",125.00108333333333,28.233027777777778,0.6,"961490"
851120,"浙嵊渔09301","",126.11927777777777,29.225638888888888,0.8,"360756"
851123,"浙嵊渔13158","",122.44716666666667,30.746777777777776,0,"360687"
851130,"浙嵊渔01488","",125.69877777777779,31.703666666666667,3.5,"360657"
851131,"浙嵊渔01298","",122.45677777777777,30.733777777777778,0,"962131"
851134,"浙嵊渔01456（修船）","",122.51594444444444,30.719361111111112,0,"360636"
851151,"浙普渔43568","",123.69869444444446,34.714333333333336,1,"360617"
851152,"浙普渔运48521","",121.60633333333332,29.042833333333334,0.3,"360653"
851155,"浙普渔运48635","",122.2775,30.067277777777775,0.1,"964092"
845182,"浙普渔运78668","",126.29577777777777,29.179222222222222,8.4,"356000"
852843,"浙普渔冷68126( 带回）","",121.63883333333334,28.38572222222222,0,""
852844,"浙普渔冷97277","",127.46886111111111,32.290055555555554,0.5,"360759"
852846,"浙普渔运88653","",127.0973611111111,31.725166666666663,7.8,"360764"
852848,"浙普渔冷88127","",125.99858333333333,29.06088888888889,0.1,"360782"
852849,"浙普渔冷68228","",127.46808333333333,32.42155555555555,0.5,"360805"
852819,"浙普渔冷69256","",122.30627777777778,29.269361111111113,7.3,"360802"
847233,"浙嵊渔05917","",122.45891666666667,30.731694444444443,0.7,"356168"
847248,"浙嵊渔13409","",122.44719444444445,30.752388888888888,0.2,"356007"
845186,"浙普渔68602","",123.80597222222221,31.186666666666667,3.2,"355994"
851147,"浙普渔68001","",124.3453611111111,31.68466666666667,0.8,"360611"
850446,"浙嵊渔06260","",122.81224999999999,30.717361111111106,0.1,"360698"
846079,"浙普渔休40005","",122.40880555555556,29.92061111111111,0.3,"356143"
851178,"浙普渔休40055","",122.3651111111111,29.89425,0,"360732"
851180,"浙普渔68018","",122.30647222222223,29.94625,0.2,"360813"
851183,"浙普渔运48322","",122.40661111111112,29.950138888888887,0.1,"383181"
851184,"浙普渔68999","",123.94816666666667,30.551694444444443,3.1,"360810"
851189,"浙普渔34281","",124.16083333333334,30.412277777777774,2.8,"360679"
851192,"浙嵊渔09523","",126.05047222222223,29.00236111111111,0.1,"360874"
851195,"浙嵊渔01498","",122.45722222222223,30.73613888888889,0,"360676"
851196,"浙嵊渔13118","",122.44727777777778,30.752333333333333,0.2,"360872"
850455,"浙嵊渔06808","",122.82247222222222,30.715444444444444,0.3,"360693"
850456,"浙嵊渔06156","",122.8038611111111,30.725277777777777,0,"360670"
850457,"浙嵊渔06908","",122.81283333333333,30.716555555555555,0,"961853"
850458,"浙嵊渔06922","",122.81580555555554,30.71708333333333,0,"360700"
850460,"浙嵊渔09128","",126.08725,29.0295,0.3,"963541"
850461,"浙嵊渔09111","",125.6608888888889,28.66113888888889,1.4,"360671"
850464,"浙嵊渔09429","",125.17833333333334,28.33422222222222,8.6,"360621"
850468,"浙普渔42909","",122.7733611111111,30.35902777777778,6.5,"360695"
851201,"浙嵊渔13178","",122.78605555555555,30.715416666666666,0.1,"962125"
847211,"浙嵊渔05252","",125.48063888888889,31.376555555555555,1.6,"356190"
847191,"浙嵊渔07733","",125.221,31.699166666666667,0.5,"356018"
847241,"浙嵊渔05199","",126.03905555555556,31.75947222222222,0.2,"356159"
857009,"浙普渔34171","",122.58488888888888,30.792,11.6,"361860"
857589,"浙普渔42068","",122.40644444444446,29.95163888888889,0,"365729"
856583,"浙嵊渔06870","",122.81252777777777,30.71794444444444,0.1,"365810"
857406,"AC0972","",125.84263888888889,31.074861111111108,0.3,"361765"
857407,"AC0995","",122.33097222222221,29.927833333333336,2.6,"361749"
857408,"AC0947","",125.18569444444444,30.278444444444442,0.4,"362064"
592321,"浙嵊渔10401","",122.09719444444444,30.61088888888889,0,"271040"
858150,"浙普渔运48768","",122.46111111111111,30.734166666666667,1.8,"964047"
858154,"普海钓7262","核载2人",122.29277777777777,29.944194444444445,0.4,"370622"
858229,"浙普渔19226","",122.58961111111111,29.68611111111111,9.6,"962989"
858230,"浙普渔71010","",124.01866666666668,29.973777777777773,0.6,"964376"
858232,"浙普渔34547","",122.45069444444444,30.740694444444443,0.2,"370091"
858233,"浙普渔32316","",122.71872222222223,30.481444444444442,9.2,"370036"
858235,"浙普渔运28879","",122.2911111111111,29.94275,0,"370543"
858238,"浙普渔34175","",122.78819444444444,30.72036111111111,1,"963708"
858239,"浙普渔19105","",122.19997222222221,29.69822222222222,0,"370587"
858242,"浙普渔64256","",123.44202777777778,34.94266666666666,1.1,"370665"
858243,"浙普渔68239","",124.31991666666667,31.959666666666667,1.8,"370647"
858245,"浙普渔运98925","",122.30358333333332,29.945305555555557,0.1,"370030"
858326,"浙普渔休80327","",122.30466666666666,29.94438888888889,0.1,"370650"
858327,"浙普渔68102","",124.10766666666666,31.219916666666666,3.4,"370642"
858332,"浙普渔运68602","",122.78047222222223,30.48836111111111,9.9,"370593"
858333,"浙普渔68662","",123.93375,30.576777777777778,2.6,"370718"
858334,"浙普渔68782","",124.97216666666667,30.387555555555554,2.6,"961472"
858335,"浙普渔运48823","",123.88397222222223,30.013416666666664,3.9,"370712"
858337,"浙普渔运38228","",123.91616666666668,30.337305555555552,3.7,"370684"
858167,"浙嵊渔13228","",122.45713888888889,30.73991666666667,0,"945127"
858169,"浙普渔运38788","",122.26247222222221,29.86463888888889,0.1,"365480"
858170,"浙普渔34579","",122.74541666666666,30.47908333333333,9.1,"365474"
858174,"浙普渔34189","",124.21344444444445,30.459444444444443,3.2,"365504"
847194,"浙嵊渔07269","",124.89077777777779,31.308055555555555,0.5,"356015"
847196,"浙嵊渔01141","",124.55058333333332,32.629333333333335,5.7,"356013"
847198,"浙嵊渔13188","",122.44722222222222,30.746916666666667,0,"356010"
847199,"浙普渔43085","",122.45727777777779,30.735972222222223,0,"356009"
847200,"浙嵊渔01299","",124.51366666666668,32.65075,5.9,"961843"
847202,"浙嵊渔03121","",123.91086111111112,32.78041666666667,8.9,"356004"
847203,"浙嵊渔07227","",124.21863888888889,33.07911111111111,0.3,"962279"
847204,"浙普渔42005","",123.01283333333333,30.692944444444443,9.3,"356003"
856592,"浙嵊渔07814","",124.1135,31.534444444444446,2.5,"365781"
856595,"浙嵊渔06926（拆解，送回）","",122.3308611111111,29.927722222222226,0,"365797"
857698,"普海钓5180","核载4人",122.68430555555555,30.190833333333334,0,"362112"
857947,"浙嵊渔13358","",122.78758333333333,30.718666666666664,0.6,"361730"
857853,"长引006","",120.90675,31.89072222222222,1.3,"361711"
857854,"长引008","",120.23497222222221,31.92991666666667,17,"361693"
857855,"长引009","",120.25427777777777,31.92966666666667,0,"361723"
858992,"浙普渔04143","",122.33713888888889,29.916277777777776,0.4,"392928"
859009,"浙嵊渔20128","",121.52936111111111,30.814888888888888,0,"392945"
859017,"浙普渔08205","",122.33394444444444,30.020999999999997,0,"392953"
858179,"浙普渔运38650","",122.26405555555556,29.86491666666667,0.1,"961885"
858188,"浙普渔34597","",122.46786111111112,30.730555555555554,4.5,"370539"
858190,"浙普渔34113","",122.45858333333334,30.735916666666668,0.1,"370710"
858193,"浙普渔34088","",122.45894444444446,30.736166666666666,0.2,"370648"
858194,"浙普渔34507","",122.72702777777778,30.497888888888887,9.8,"370560"
858201,"浙普渔34556","",122.45822222222223,30.73763888888889,0.3,"370669"
858202,"浙普渔34107","",122.78252777777777,30.71561111111111,0,"370643"
858203,"浙普渔运18916","",122.21233333333333,29.693944444444444,0.5,"370075"
858205,"浙普渔34528","",124.1278611111111,30.379805555555556,2.9,"370619"
858207,"浙普渔运38587","",122.24977777777778,29.953055555555554,0,"370028"
858209,"浙普渔34351","",124.16091666666668,30.46922222222222,4.1,"370682"
856556,"浙普渔42162","",123.34008333333333,33.168055555555554,9.9,"361810"
856560,"浙普渔72321","",126.58136111111111,29.78247222222222,2.6,"361802"
856561,"浙普渔42069","",122.40516666666667,29.95069444444444,0.7,"361793"
856562,"浙普渔72381","",125.49938888888889,29.900166666666664,3.4,"961868"
856563,"浙普渔71008","",124.51222222222222,31.149527777777777,1.3,"361801"
856566,"浙普渔72369","",124.73883333333333,29.70688888888889,3,"961473"
856568,"浙普渔82201","",124.02083333333333,29.080027777777776,8.6,"370105"
856571,"浙普渔42007","",122.40611111111112,29.95172222222222,0,"361797"
858569,"浙普渔01978","",122.19558333333333,29.710833333333333,0.8,"370294"
858572,"浙普渔68531","",120.33233333333332,34.874694444444444,1.9,"369969"
858575,"浙普渔68272","",125.07177777777777,32.25025,3.5,"370226"
858577,"浙普渔18389","",122.19813888888889,29.698916666666666,0.2,"370170"
858578,"浙普渔运18812","",122.20402777777778,29.698416666666667,0.4,"370010"
858584,"浙普渔18316","",122.56580555555554,29.65611111111111,8.9,"370248"
858585,"浙普渔运18968","",122.80333333333333,29.537222222222223,0.3,"370233"
858588,"浙普渔19268","",122.20319444444445,29.695333333333334,0.3,"369940"
858589,"浙普渔19315","",122.94594444444445,29.51836111111111,1.4,"370191"
858591,"浙普渔17121","",122.19624999999999,29.708777777777776,0,"370316"
858592,"浙普渔18352","",122.61049999999999,29.663388888888885,10,"369943"
859391,"浙普渔32285","",124.27661111111111,30.405638888888888,3,"393203"
859394,"浙普渔休50029","",122.75633333333333,30.13847222222222,2.4,"393206"
859401,"浙嵊渔00650","",122.09855555555555,30.6095,0,"393210"
859413,"浙普渔32375","",123.07597222222222,29.60666666666667,7.6,"393218"
859032,"浙普渔71071","",124.15158333333333,27.02663888888889,0.7,"392968"
859034,"浙嵊渔05830","",122.5558611111111,30.67838888888889,0,"962958"
859038,"浙嵊渔14119","",125.86469444444444,32.03908333333333,0.4,"392974"
857593,"浙普渔68075","",124.1113611111111,31.485277777777778,3.2,"362119"
857596,"浙普渔70007","",122.96580555555555,27.179166666666667,1.5,"365761"
857597,"浙普渔68762","",122.30922222222223,29.945027777777778,0,"365594"
857598,"浙普渔42065","",122.40633333333334,29.951694444444442,0.2,"961903"
857599,"中国渔政33113","",122.2655,29.947777777777777,0,"365618"
857600,"浙普渔42184","",122.40622222222223,29.95111111111111,0,"945100"
857601,"浙普渔42052(修船）","",122.40619444444445,29.951666666666664,0,"365733"
857603,"浙普渔66288","",127.34002777777776,32.6575,0.2,"362121"
857608,"浙普渔68070","",123.4388888888889,30.471055555555555,3.7,"362126"
857610,"浙普渔42075","",122.40441666666666,29.948944444444443,0.4,"921274"
857611,"浙普渔66066","",126.63791666666667,29.59622222222222,2.5,"362129"
857613,"浙普渔64588","",125.96852777777778,31.705888888888886,8.5,"365776"
856632,"浙嵊渔06997","",122.80358333333332,30.722805555555553,0.1,"365721"
855628,"浙普渔休20008","",122.29494444444444,29.74288888888889,0.5,"360937"
857907,"浙嵊渔05928","",122.45819444444444,30.731555555555552,0.3,"361732"
856775,"浙普渔21119","",122.68405555555556,30.941527777777775,10.9,"365562"
855649,"浙定渔60285","",121.90063888888889,30.06113888888889,0,"406071"
855656,"浙普渔休50051","",122.30783333333333,29.946277777777777,0.1,"360946"
859418,"浙普渔32104","",124.44013888888888,29.37691666666667,0.6,"393221"
859419,"浙普渔68631","",125.00200000000001,30.396527777777777,2.5,"393222"
859422,"浙普渔32185","",122.60466666666666,30.092277777777777,10,"393224"
859424,"浙普渔66098","",125.59416666666667,29.796611111111115,2.1,"393225"
859436,"浙普渔休50090","",122.68425,30.19033333333333,0,"393231"
859441,"浙普渔08209（船停开）","",122.28355555555555,30.065194444444447,0,"393362"
857437,"浙嵊渔07606","",125.14275,30.956444444444443,1.8,"1008231"
857438,"浙嵊渔05839","",124.53252777777777,32.85622222222222,0.1,"963340"
857961,"普海钓3227","核载2人",122.28152777777777,29.845222222222223,0,"370111"
857967,"普海钓3223","核载3人",122.22691666666667,29.830444444444442,0,"370044"
857968,"普海钓2207","核载2人",122.26536111111112,29.948027777777778,0.2,"370585"
857450,"嵊港机1028","钢",122.45583333333333,30.740083333333335,6.6,"365597"
856550,"浙普渔42169","",122.406,29.951333333333334,0.2,"361820"
856555,"浙普渔61088","",122.83369444444445,30.06486111111111,6.3,"361791"
856577,"浙普渔61177","",123.38555555555556,30.675083333333333,8.4,"361834"
856980,"浙嵊渔06959","",122.81238888888889,30.717638888888885,0.2,"365538"
